Area_num, Area_key, x_coord, y_coord, est_Intercept, se_Intercept, t_Intercept, est_LD, se_LD, t_LD, est_NDVI, se_NDVI, t_NDVI, est_RF, se_RF, t_RF, est_GP, se_GP, t_GP, est_CC1, se_CC1, t_CC1, est_TDS1, se_TDS1, t_TDS1, est_Sl1, se_Sl1, t_Sl1, est_DD1, se_DD1, t_DD1, est_Lf1, se_Lf1, t_Lf1, est_STC1, se_STC1, t_STC1, est_LULC1, se_LULC1, t_LULC1, est_Geol1, se_Geol1, t_Geol1, y, yhat, residual, std_residual, localR2, influence, CooksD
53,56,851664.6972,1680753,-27.619654,1.263378,-21.861758,-0.225752,0.088051,-2.563868,-0.116397,0.04666,-2.494588,0.008041,0.000623,12.913158,0.003089,0.003542,0.872236,1.088649,0.02164,50.307523,10.637042,0.656308,16.207389,0.008634,0.004107,2.102327,0.021579,0.003709,5.81814,-0.00359,0.002039,-1.760609,0.000644,0.000089,7.203669,-0.006236,0.001973,-3.160946,0.000192,0.000033,5.907412,0.768179,0.72442,0.04376,1.330518,0.991595,0.035897,0.000345
54,57,832664.6972,1682753,-19.615597,1.269175,-15.455396,0.277718,0.093724,2.963132,-0.092565,0.040638,-2.277803,0.002554,0.001275,2.00355,-0.011749,0.005043,-2.329849,1.527373,0.046478,32.861957,5.866909,0.644476,9.103379,-0.000962,0.00445,-0.216177,-0.006865,0.003383,-2.029169,0.001328,0.002411,0.550954,-0.000034,0.000084,-0.40963,0.000127,0.001309,0.09743,0.000005,0.000033,0.161152,-0.330909,-0.313167,-0.017743,-0.542441,0.986086,0.046449,0.000075
55,58,848664.6972,1692753,-46.84894,0.916436,-51.120787,1.388404,0.051848,26.778264,-0.210604,0.040951,-5.142844,-0.004257,0.000963,-4.422271,0.004453,0.003617,1.23112,0.55637,0.021228,26.209724,23.135689,0.457595,50.55928,-0.017244,0.004041,-4.26725,0.008555,0.004205,2.034266,-0.005654,0.002226,-2.539953,-0.000073,0.00008,-0.907894,0.000471,0.001464,0.321875,0.000077,0.000031,2.474712,0.352274,0.403236,-0.050962,-1.585353,0.993736,0.078987,0.00113
56,59,848664.6972,1715753,-49.251071,1.806474,-27.263648,0.156856,0.025182,6.228966,0.004889,0.049531,0.098697,0.020185,0.001664,12.12816,0.043956,0.005091,8.634322,0.56427,0.034805,16.212235,21.797248,0.918968,23.719266,-0.013739,0.005349,-2.568586,0.005795,0.004765,1.216125,-0.002457,0.002443,-1.005902,0.000025,0.000096,0.263444,0.004128,0.003113,1.326215,0.000037,0.000032,1.153942,0.349541,0.34988,-0.000339,-0.010695,0.981708,0.10562,0
57,60,859664.6972,1688753,-31.275299,1.137659,-27.490914,-0.954554,0.114686,-8.323176,0.006987,0.042534,0.164261,0.007292,0.001202,6.06719,0.006499,0.003525,1.843775,0.836064,0.024202,34.545881,13.272903,0.592495,22.401724,-0.007063,0.00443,-1.594552,0.005742,0.003716,1.54532,-0.001341,0.002235,-0.599999,0.000278,0.000109,2.548335,-0.004339,0.001952,-2.222484,0.000151,0.000035,4.338569,1.379652,1.379282,0.00037,0.011618,0.993577,0.096235,0
58,61,835776.3467,1675948.35,-23.169288,1.033499,-22.418306,0.895979,0.043518,20.588585,-0.086624,0.038898,-2.226984,-0.003561,0.00092,-3.870578,-0.02005,0.005769,-3.47537,1.107783,0.020697,53.522694,9.421432,0.479505,19.648229,-0.006436,0.004195,-1.534013,0.000745,0.003191,0.233533,-0.002794,0.002118,-1.319362,0.000396,0.000083,4.757081,-0.000338,0.001153,-0.293127,0.000064,0.000032,2.015496,0.099762,0.098583,0.001179,0.036564,0.990937,0.0735,0.000001
59,62,849664.6972,1673753,-30.008968,1.884688,-15.922514,0.583598,0.099568,5.861321,-0.037869,0.042306,-0.895127,0.006527,0.0006,10.884694,-0.02233,0.005247,-4.256106,0.852651,0.028003,30.448157,12.658184,0.989282,12.795331,0.013936,0.004197,3.320613,0.026038,0.003588,7.257965,-0.009662,0.002181,-4.429244,0.000008,0.000096,0.078716,-0.006305,0.002051,-3.074359,0.000286,0.000032,8.932151,0.237007,0.302337,-0.06533,-1.999222,0.989923,0.048259,0.001062
60,63,816590.0917,1687485.887,-10.769586,2.718454,-3.961658,0.43686,0.123933,3.524954,0.003902,0.048007,0.081285,0.001355,0.000986,1.374706,-0.024148,0.007559,-3.194373,1.631598,0.066339,24.594789,1.17298,1.472959,0.796343,0.002565,0.005148,0.498222,-0.003926,0.0037,-1.061199,-0.000685,0.002495,-0.274415,-0.000189,0.000101,-1.880026,-0.001237,0.001318,-0.938552,-0.000125,0.000039,-3.218881,-0.207794,-0.210181,0.002387,0.072996,0.756465,0.046699,0.000001
61,64,824664.6972,1679753,-13.333678,1.120901,-11.895499,1.031222,0.172415,5.981051,-0.073686,0.045519,-1.618779,0.002413,0.000922,2.616414,-0.015522,0.006636,-2.339201,1.380457,0.060369,22.866811,3.01443,0.599845,5.025351,-0.000555,0.00441,-0.125895,-0.003891,0.003462,-1.123924,0.000369,0.002227,0.16564,-0.00006,0.000089,-0.672495,0.000383,0.001156,0.331212,-0.00001,0.000032,-0.303693,-0.247036,-0.243975,-0.003061,-0.094317,0.967473,0.061309,0.000003
62,66,854664.6972,1713753,-38.09273,1.512036,-25.193002,0.029222,0.040124,0.728287,0.108885,0.047066,2.313454,0.001169,0.001083,1.079351,-0.0248,0.005621,-4.412189,0.792755,0.029005,27.331464,17.476189,0.79512,21.979309,0.003052,0.005356,0.569777,-0.007334,0.004388,-1.671482,-0.005373,0.002489,-2.159128,0.000144,0.000092,1.572149,0.004928,0.001998,2.466722,0.000167,0.000029,5.776169,0.238079,0.203117,0.034962,1.080113,0.980374,0.066175,0.000433
63,67,857664.6972,1700753,-42.878335,0.858242,-49.960634,0.273355,0.051303,5.328303,0.144462,0.040708,3.548743,-0.00085,0.000918,-0.925731,-0.02633,0.005421,-4.857047,0.312784,0.01368,22.864753,21.394385,0.395384,54.110445,-0.006112,0.004259,-1.435015,0.012308,0.00406,3.031445,0.000541,0.002283,0.236997,0.000091,0.000081,1.121084,-0.00024,0.001679,-0.142757,0.000068,0.000027,2.501331,-0.01009,-0.117135,0.107045,3.314433,0.978725,0.07032,0.004355
64,68,814664.6972,1679753,-2.210221,2.896055,-0.763184,1.49827,0.493105,3.038441,-0.001812,0.046751,-0.038755,-0.000815,0.0009,-0.906156,-0.013721,0.011331,-1.210898,1.596138,0.126038,12.663894,-2.964446,1.546573,-1.916784,-0.000222,0.005089,-0.043551,-0.002456,0.004023,-0.610469,0.000466,0.002515,0.185088,-0.000056,0.000112,-0.500532,-0.000259,0.001267,-0.204727,-0.00004,0.000046,-0.869974,-0.208894,-0.213214,0.004321,0.133639,0.875869,0.068371,0.000007
65,69,816664.6972,1685753,-9.884031,2.779946,-3.555476,0.386196,0.196398,1.9664,0.00537,0.047591,0.112843,0.000915,0.000918,0.995866,-0.013267,0.009067,-1.463159,1.694344,0.079875,21.212314,0.589867,1.501909,0.392745,0.002384,0.005215,0.457242,-0.002962,0.003749,-0.790061,-0.000291,0.002473,-0.117666,-0.000152,0.000102,-1.479119,-0.001068,0.0013,-0.821388,-0.000118,0.000039,-2.997348,-0.1971,-0.199307,0.002207,0.069615,0.713211,0.104551,0.000003
66,70,846664.6972,1700753,-47.259663,1.077062,-43.878319,0.810739,0.029898,27.116456,-0.175911,0.039417,-4.462813,0.006804,0.000949,7.166426,0.013007,0.005073,2.563721,0.502221,0.024033,20.897467,22.349653,0.549917,40.641838,-0.000904,0.004444,-0.203371,0.001572,0.004549,0.345568,-0.005747,0.002333,-2.463328,0.000286,0.000075,3.806469,0.005096,0.002023,2.51875,0.000083,0.000029,2.837539,-0.116806,-0.0926,-0.024205,-0.754945,0.984731,0.083768,0.000273
67,71,849664.6972,1699753,-57.189989,0.976852,-58.545189,0.878991,0.034381,25.566315,-0.097446,0.039336,-2.477264,0.008563,0.000952,8.994702,0.006556,0.005433,1.206677,0.172646,0.018707,9.229012,28.165638,0.476397,59.122162,-0.001575,0.004221,-0.373179,0.011844,0.004446,2.663674,-0.007525,0.002239,-3.360563,0.000297,0.000076,3.916175,0.00059,0.001798,0.327954,0.000133,0.000029,4.611763,-0.425395,-0.460275,0.03488,1.07349,0.982731,0.059031,0.000379
68,73,861595.7776,1683728.469,-22.926686,1.255918,-18.254917,-1.44409,0.098768,-14.62098,0.001934,0.040256,0.048032,0.009592,0.000763,12.570163,0.000424,0.003395,0.124852,1.105298,0.027196,40.641303,8.065968,0.674766,11.953726,-0.005761,0.004443,-1.296683,0.002284,0.003635,0.628489,-0.001828,0.002124,-0.860567,0.000262,0.000106,2.472654,-0.006367,0.002162,-2.944925,0.00017,0.000033,5.211051,1.085053,1.05717,0.027883,0.85342,0.992044,0.048581,0.000195
69,74,808933.6382,1682757.778,-8.655395,2.041523,-4.239675,0.447439,0.101631,4.402589,-0.003808,0.043332,-0.087872,-0.000827,0.000687,-1.203651,-0.025787,0.006768,-3.810021,1.572383,0.070702,22.239429,0.455065,1.117024,0.407391,0.000674,0.004949,0.136167,-0.002205,0.00364,-0.605958,0.000215,0.002354,0.091191,-0.000131,0.000099,-1.32144,-0.000588,0.001247,-0.472051,-0.000109,0.000037,-2.930379,-0.186043,-0.182942,-0.003101,-0.095868,0.79086,0.067469,0.000003
70,75,853664.6972,1670753,29.533358,5.32296,5.548296,-3.910909,0.34105,-11.467252,0.017904,0.043788,0.408885,0.000866,0.001048,0.825846,-0.011909,0.00547,-2.177098,1.607972,0.067739,23.73775,-19.133543,2.811965,-6.804332,0.009501,0.005014,1.895017,0.01058,0.004935,2.143978,-0.009105,0.002639,-3.450458,-0.000007,0.000132,-0.051652,-0.006764,0.002514,-2.690155,0.000209,0.000042,5.019336,0.76068,0.787264,-0.026584,-0.840867,0.983321,0.109157,0.000454
71,76,856664.6972,1708753,-32.767138,0.958361,-34.190817,0.086507,0.040959,2.112046,0.127636,0.045238,2.821414,-0.005178,0.000765,-6.767784,-0.040717,0.005597,-7.274933,0.701978,0.013178,53.270909,15.636644,0.471214,33.183722,0.000338,0.004849,0.069772,0.00372,0.003997,0.93064,-0.006529,0.002223,-2.936529,0.000173,0.000079,2.179993,0.007386,0.001797,4.110594,0.00021,0.000026,8.211117,0.280778,0.291907,-0.011129,-0.342098,0.970859,0.056737,0.000037
72,77,854664.6972,1667753,19.586173,4.471375,4.380347,-2.684485,0.228394,-11.753768,0.02103,0.043341,0.485224,0.002046,0.000985,2.077222,-0.010494,0.005304,-1.978532,1.497935,0.056983,26.287465,-13.885989,2.352007,-5.903889,0.007903,0.005107,1.547414,0.00694,0.004848,1.431417,-0.009927,0.002663,-3.727722,-0.000037,0.000126,-0.294713,-0.007847,0.002529,-3.103051,0.00023,0.000041,5.607199,0.701388,0.719532,-0.018144,-0.553954,0.98246,0.043812,0.000074
73,78,839664.6972,1693753,-25.841011,1.109614,-23.288293,0.775127,0.03503,22.127737,-0.220532,0.038502,-5.72773,0.001475,0.00086,1.715489,-0.013858,0.005191,-2.669684,1.258447,0.035402,35.547643,9.90145,0.621456,15.932665,-0.023111,0.004435,-5.211346,-0.013294,0.004062,-3.272894,-0.007493,0.002379,-3.149983,-0.000036,0.000078,-0.467916,0.005304,0.001519,3.491611,0.000144,0.000031,4.642311,-0.182083,-0.147689,-0.034395,-1.051532,0.983309,0.046421,0.000282
74,79,821709.9609,1685700.375,-7.662889,1.585688,-4.832532,0.423579,0.096061,4.409463,-0.034048,0.042175,-0.80729,0.00162,0.000823,1.968612,-0.008119,0.006147,-1.320829,1.696353,0.043815,38.71659,-0.649635,0.841747,-0.77177,0.001556,0.004407,0.352994,-0.003389,0.003333,-1.016678,-0.000326,0.002216,-0.147274,-0.000128,0.000083,-1.548104,-0.000082,0.001287,-0.063838,-0.000034,0.000031,-1.083882,-0.20801,-0.20697,-0.00104,-0.032068,0.952244,0.063099,0
75,80,857664.6972,1709753,-31.094187,1.045632,-29.737212,0.00453,0.042327,0.107035,0.091066,0.046768,1.947199,-0.005748,0.000793,-7.245829,-0.041373,0.00588,-7.03626,0.779459,0.012075,64.549857,14.637447,0.509504,28.72884,-0.001482,0.004956,-0.299016,-0.003563,0.004004,-0.889886,-0.005091,0.002272,-2.240204,0.000122,0.000081,1.500767,0.005903,0.001754,3.36618,0.000176,0.000025,6.912059,0.421769,0.382556,0.039213,1.226374,0.975659,0.088782,0.000768
76,81,877664.6972,1706753,-20.366889,2.188184,-9.307668,-0.6357,0.101544,-6.260353,0.011197,0.047802,0.234243,0.001938,0.001188,1.631309,-0.099655,0.011317,-8.805602,0.924139,0.023547,39.24665,7.998545,1.09187,7.325544,0.000396,0.004027,0.098261,-0.000522,0.004012,-0.130126,0.002295,0.002714,0.845585,0.00007,0.000123,0.5729,-0.000021,0.001606,-0.013164,-0.000024,0.000032,-0.73949,1.456467,1.458978,-0.002511,-0.080296,0.994428,0.128216,0.000005
77,82,846664.6972,1677753,-41.999043,1.125978,-37.30007,1.348217,0.088111,15.301296,-0.13804,0.048547,-2.843441,0.007821,0.000732,10.690202,-0.0264,0.005064,-5.212928,0.748437,0.019911,37.589469,18.898498,0.566309,33.371341,0.006439,0.004356,1.478288,0.032972,0.003595,9.17178,-0.005364,0.002144,-2.501165,0.000225,0.00009,2.493426,-0.001021,0.001774,-0.57539,0.000195,0.000036,5.382723,0.153074,0.173944,-0.02087,-0.641334,0.990727,0.056187,0.000128
78,83,866629.283,1713703.529,-27.690299,1.440482,-19.222943,-0.286422,0.043536,-6.579003,0.01144,0.044036,0.259785,0.00016,0.001026,0.156356,-0.018133,0.008239,-2.201026,0.891499,0.011155,79.917816,11.989001,0.679245,17.650476,0.001454,0.004143,0.350899,-0.002349,0.003567,-0.658627,-0.001073,0.00227,-0.472926,0.000019,0.000083,0.228597,-0.000023,0.001422,-0.016462,0.000036,0.000025,1.438367,0.659963,0.656244,0.003719,0.114204,0.998442,0.054618,0.000004
79,84,864664.6972,1699753,-22.82258,0.929316,-24.558458,-0.162187,0.068151,-2.379818,0.008732,0.040234,0.217023,-0.009286,0.001037,-8.952808,-0.016963,0.010252,-1.654555,0.728289,0.007992,91.132779,10.872762,0.408724,26.601715,0.003433,0.004174,0.822515,0.000622,0.003883,0.160248,0.003179,0.002354,1.350509,0.000144,0.000093,1.561008,0.001785,0.00175,1.02042,-0.000031,0.000029,-1.080701,0.46814,0.50455,-0.036411,-1.104228,0.993657,0.030924,0.000204
80,85,831818.1232,1695995.938,-19.357446,1.110237,-17.435423,0.574694,0.027978,20.540983,0.010109,0.03647,0.277176,0.004594,0.000752,6.109571,-0.005411,0.004512,-1.199137,1.312614,0.030076,43.642503,6.046267,0.6142,9.844142,-0.007675,0.004413,-1.739041,-0.008009,0.00332,-2.412483,-0.005852,0.00223,-2.623948,0.000142,0.000074,1.934227,0.00564,0.00169,3.336751,0.000099,0.000027,3.651389,-0.572777,-0.564415,-0.008363,-0.264294,0.986687,0.107691,0.000044
81,86,827664.6972,1669753,-11.530967,1.441219,-8.000841,0.435486,0.088705,4.909399,-0.067424,0.048584,-1.387774,-0.000157,0.001009,-0.155118,-0.016856,0.006646,-2.536257,1.553079,0.056334,27.569231,1.90804,0.758923,2.514143,-0.001359,0.004814,-0.282296,-0.010076,0.004056,-2.484078,-0.000466,0.002479,-0.188053,0.00011,0.000104,1.064642,0.001071,0.001235,0.866782,0.000091,0.000037,2.438533,-0.148463,-0.148935,0.000473,0.014564,0.976422,0.060251,0
82,87,876448.6669,1701073.251,-27.401139,1.115943,-24.55425,-0.577288,0.062102,-9.295866,-0.007507,0.039504,-0.190033,0.00334,0.000984,3.394978,-0.041293,0.00682,-6.054747,0.855564,0.008066,106.067479,11.636332,0.511322,22.757365,0.000227,0.003782,0.060021,-0.004274,0.003422,-1.249034,0.000882,0.00234,0.37677,0.000047,0.000094,0.498856,-0.000266,0.001425,-0.186388,-0.000004,0.000028,-0.157678,1.298513,1.292392,0.006121,0.189944,0.99768,0.074424,0.000015
83,88,841664.6972,1715753,-22.110867,1.347356,-16.410559,0.248768,0.01578,15.764549,0.035555,0.042842,0.82989,0.006006,0.001193,5.032042,0.067889,0.004787,14.181263,1.172356,0.033598,34.893297,7.637084,0.731718,10.43719,-0.020407,0.004914,-4.152938,0.001588,0.004107,0.386595,0.003955,0.002248,1.759492,-0.000137,0.000094,-1.463689,0.004684,0.004627,1.01233,-0.000214,0.000031,-6.968172,0.829994,0.720986,0.109008,3.422524,0.960085,0.095856,0.006508
84,89,843664.6972,1704753,-30.472562,1.105036,-27.57609,0.502167,0.022656,22.164674,0.0305,0.040548,0.752178,0.010835,0.000866,12.514128,-0.002323,0.004362,-0.532503,0.95004,0.028449,33.394214,12.074995,0.608412,19.846746,-0.000043,0.004658,-0.009238,-0.000583,0.004512,-0.129132,-0.001609,0.002322,-0.692933,0.000288,0.00008,3.606414,0.008097,0.003396,2.384532,-0.000052,0.00003,-1.74293,0.530431,0.536809,-0.006378,-0.198304,0.984305,0.077914,0.000017
85,90,839664.6972,1681753,-24.93711,1.135529,-21.960785,0.959531,0.060924,15.749712,-0.079945,0.042173,-1.895637,-0.005754,0.001161,-4.957833,-0.016367,0.005401,-3.030429,1.207812,0.024957,48.395946,10.285187,0.530154,19.400391,-0.010865,0.004601,-2.361547,0.00578,0.003408,1.695646,0.001466,0.002379,0.616196,0.000042,0.000092,0.458458,0.00214,0.00127,1.685118,-0.000038,0.000036,-1.073268,0.081164,0.093393,-0.012229,-0.381209,0.991544,0.08276,0.000069
86,91,833664.6972,1698753,-17.251549,1.21851,-14.157901,0.663321,0.02794,23.741156,0.030407,0.039613,0.767612,0.001738,0.000819,2.122374,0.000526,0.005261,0.09991,1.33325,0.034075,39.127022,5.177268,0.691468,7.487362,-0.003284,0.005016,-0.654551,0.001471,0.003887,0.37845,-0.00332,0.002415,-1.37493,0.000179,0.000085,2.108478,0.006624,0.003012,2.199155,-0.000015,0.000033,-0.470876,-0.200407,-0.179952,-0.020454,-0.630006,0.983364,0.060488,0.000134
87,92,822664.6972,1684753,-8.94015,1.275172,-7.010935,0.427466,0.098748,4.328857,-0.043815,0.042294,-1.035961,0.001805,0.0008,2.255086,-0.008102,0.006076,-1.333399,1.67044,0.042682,39.136505,0.057245,0.6748,0.084833,0.001517,0.004355,0.348399,-0.003207,0.003315,-0.967387,0.000046,0.002217,0.020829,-0.000114,0.000082,-1.392716,0.000061,0.001272,0.047692,-0.000029,0.000031,-0.938403,-0.215297,-0.205231,-0.010066,-0.306854,0.963278,0.040974,0.000021
88,93,815664.6972,1672753,-8.953054,1.245311,-7.18941,1.030462,0.202332,5.092929,-0.030865,0.044766,-0.689464,-0.000861,0.000925,-0.930007,-0.022056,0.007525,-2.931085,1.365063,0.090982,15.003663,1.132519,0.672138,1.684949,-0.001305,0.004892,-0.266778,-0.004192,0.003987,-1.051387,0.000869,0.002379,0.365312,-0.000056,0.000107,-0.525482,0.000379,0.001172,0.323372,-0.000019,0.000043,-0.452742,-0.226816,-0.226665,-0.000151,-0.004672,0.973938,0.070584,0
89,94,836664.6972,1682753,-22.973826,1.123694,-20.444912,0.558397,0.068005,8.211139,-0.063774,0.04104,-1.553946,-0.002002,0.001139,-1.757649,-0.012426,0.005033,-2.469217,1.374956,0.035013,39.270328,8.452537,0.557014,15.174721,-0.007056,0.004574,-1.54272,-0.001426,0.003325,-0.42879,0.002091,0.002407,0.868602,0.000014,0.000087,0.16352,0.001296,0.001259,1.029097,-0.000024,0.000037,-0.657629,-0.025693,-0.016816,-0.008877,-0.271268,0.99009,0.045523,0.000018
90,95,868638.5831,1694786.423,-31.109497,0.783031,-39.729575,-0.473061,0.066581,-7.105023,0.014171,0.038762,0.365579,0.002121,0.001078,1.966421,0.007795,0.004558,1.710109,0.775981,0.007743,100.212841,13.845867,0.335345,41.288377,-0.000174,0.003981,-0.043809,-0.001693,0.00381,-0.444513,0.001418,0.002272,0.624196,0.000166,0.000097,1.70742,-0.000623,0.00164,-0.379757,-0.000013,0.000029,-0.448703,0.87972,0.899459,-0.019739,-0.60105,0.996048,0.038702,0.000076
91,96,844697.3666,1674164.055,-40.669694,0.722419,-56.29655,1.109753,0.042367,26.193617,-0.072174,0.035801,-2.015954,0.006374,0.000502,12.705219,-0.024802,0.00434,-5.714711,0.737597,0.016206,45.513358,18.382239,0.364269,50.463358,0.006535,0.003769,1.73392,0.025732,0.002966,8.675116,-0.006056,0.001904,-3.181124,0.000153,0.000082,1.873871,-0.002021,0.001441,-1.402031,0.00021,0.000029,7.147908,0.194839,0.208562,-0.013722,-0.421939,0.991748,0.057303,0.000057
92,97,852664.6972,1680753,-22.845982,1.428584,-15.992047,-0.716247,0.09837,-7.281141,-0.094189,0.045144,-2.086401,0.008225,0.000612,13.438087,0.003652,0.003528,1.035192,1.167744,0.02375,49.168251,7.978176,0.74866,10.656609,0.00838,0.004108,2.039794,0.014101,0.00378,3.730499,-0.003301,0.002042,-1.616325,0.000594,0.000092,6.483736,-0.007602,0.002095,-3.627773,0.000189,0.000033,5.744629,0.821085,0.805013,0.016071,0.489604,0.990949,0.039638,0.000052
93,98,820664.6972,1675753,-10.980693,1.295822,-8.473921,1.623698,0.286823,5.660984,-0.039526,0.045169,-0.875054,0.000546,0.000886,0.616594,-0.02058,0.007646,-2.69177,1.291703,0.084933,15.208502,2.219502,0.722551,3.07176,-0.002009,0.004775,-0.420842,-0.000976,0.004143,-0.235559,0.000435,0.002353,0.184903,-0.000047,0.000104,-0.450871,0.000501,0.001167,0.429603,-0.00002,0.000042,-0.464239,-0.23365,-0.235206,0.001556,0.049023,0.974391,0.102186,0.000001
94,99,849664.6972,1706753,-46.314923,1.182467,-39.168054,0.409197,0.028211,14.505098,0.105583,0.041677,2.533385,0.012248,0.000925,13.239088,-0.005854,0.004147,-1.411529,0.469719,0.025215,18.628632,21.41032,0.608358,35.193599,0.023255,0.004758,4.88747,0.026373,0.004399,5.99532,-0.009858,0.002284,-4.315394,0.000224,0.000077,2.90919,0.00154,0.002832,0.54371,0.000197,0.000029,6.905446,0.150399,0.251818,-0.101419,-3.125917,0.980441,0.061787,0.003372
95,100,833664.6972,1712753,-5.599654,1.3822,-4.051263,0.115104,0.016894,6.8132,0.311491,0.046169,6.746802,0.022782,0.000912,24.986205,-0.126738,0.011083,-11.435384,1.575528,0.034435,45.753976,-3.503517,0.805231,-4.350945,-0.015312,0.005223,-2.931701,0.038409,0.004363,8.802674,0.00242,0.002317,1.044298,0.00011,0.000105,1.040231,-0.012444,0.00636,-1.956723,-0.000158,0.000037,-4.269112,0.401238,0.352026,0.049212,1.501437,0.961411,0.042494,0.000524
96,102,846664.6972,1714753,-41.835027,1.551717,-26.960484,0.200123,0.021707,9.219107,-0.017824,0.046975,-0.379436,0.016423,0.001503,10.93025,0.051525,0.004813,10.706182,0.716413,0.031952,22.421727,17.958979,0.80097,22.421525,-0.017007,0.005235,-3.248684,-0.000685,0.004632,-0.147911,-0.001308,0.002358,-0.554642,-0.000045,0.000093,-0.486758,0.005035,0.00356,1.414531,-0.000073,0.000032,-2.245748,0.365143,0.329225,0.035918,1.106133,0.976444,0.0602,0.000411
97,103,830664.6972,1705753,-9.307751,1.356637,-6.860899,0.614618,0.025044,24.541278,0.097355,0.044867,2.169888,0.004765,0.001125,4.23589,-0.014413,0.006353,-2.268606,1.413905,0.036794,38.427638,0.583098,0.807087,0.722472,-0.000589,0.005579,-0.105572,0.023725,0.004315,5.498841,-0.004901,0.00253,-1.937113,0.000192,0.000107,1.785035,0.003197,0.00622,0.513954,-0.000227,0.000039,-5.78209,-0.120462,-0.114686,-0.005777,-0.176893,0.97455,0.049452,0.000009
98,104,837664.6972,1675753,-29.629145,0.810921,-36.537632,0.930814,0.036166,25.737468,-0.072128,0.036851,-1.957261,0.000331,0.000691,0.478829,-0.021591,0.005355,-4.031643,0.948545,0.015283,62.067024,12.758997,0.378627,33.698051,-0.006595,0.0039,-1.690876,0.006532,0.003036,2.151613,-0.00332,0.001988,-1.670086,0.000417,0.000077,5.439997,-0.000504,0.001114,-0.452665,0.000067,0.000028,2.358045,0.152272,0.171391,-0.019119,-0.581179,0.99233,0.035401,0.000065
